allocation	site_shares	seed	gross_total	n_replicates	joint_target_count	joint_target_probability	joint_target_ci_low	joint_target_ci_high
moderate_45_35_20	0.45/0.35/0.20	54071	1200	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1215	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
moderate_45_35_20	0.45/0.35/0.20	54071	1230	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1245	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1260	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1275	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1290	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1305	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1320	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1335	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1350	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1365	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1380	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1395	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1410	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1425	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1440	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1455	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1470	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1485	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1500	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1515	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1530	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1545	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1560	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1575	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1590	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1605	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1620	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1635	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1650	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1665	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1680	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1695	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1710	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1725	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1740	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1755	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1770	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1785	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1800	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1815	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1830	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1845	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1860	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1875	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1890	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1905	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1920	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1935	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1950	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1965	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1980	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	1995	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2010	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2025	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2040	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2055	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2070	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2085	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2100	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2115	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2130	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2145	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2160	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2175	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2190	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2205	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2220	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2235	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2250	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2265	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2280	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2295	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2310	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2325	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2340	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2355	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2370	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2385	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2400	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2415	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2430	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2445	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2460	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2475	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2490	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2505	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2520	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2535	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2550	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2565	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2580	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2595	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2610	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2625	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2640	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2655	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2670	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2685	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2700	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2715	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2730	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2745	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2760	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2775	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2790	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2805	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2820	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2835	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2850	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2865	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2880	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2895	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2910	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2925	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2940	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2955	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2970	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	2985	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3000	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3015	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3030	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3045	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3060	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3075	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3090	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3105	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3120	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3135	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3150	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3165	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3180	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3195	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3210	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3225	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3240	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3255	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3270	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3285	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3300	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3315	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3330	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3345	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3360	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3375	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3390	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3405	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3420	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3435	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3450	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3465	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3480	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3495	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3510	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3525	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3540	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3555	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3570	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3585	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3600	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3615	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3630	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3645	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3660	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3675	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3690	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3705	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3720	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3735	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3750	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3765	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3780	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3795	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3810	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3825	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3840	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3855	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3870	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3885	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3900	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3915	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3930	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3945	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3960	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3975	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	3990	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4005	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4020	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4035	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4050	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4065	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4080	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4095	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4110	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4125	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4140	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4155	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4170	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4185	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4200	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4215	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4230	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4245	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4260	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4275	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4290	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4305	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4320	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4335	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4350	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4365	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4380	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4395	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4410	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4425	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4440	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4455	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4470	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4485	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4500	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4515	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4530	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4545	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4560	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4575	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4590	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4605	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4620	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4635	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4650	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4665	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4680	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4695	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4710	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4725	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4740	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4755	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4770	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4785	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4800	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4815	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4830	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4845	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4860	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4875	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4890	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4905	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4920	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4935	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4950	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4965	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4980	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	4995	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5010	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5025	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5040	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5055	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5070	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5085	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5100	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5115	5000	5000	1.0	0.9992322980549431	1.0
moderate_45_35_20	0.45/0.35/0.20	54071	5130	5000	5000	1.0	0.9992322980549431	1.0
